reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sentimen,Cleaning,HapusEmoji,3/Lebih,CaseFolding,Tokenizing,Formalisasi,tokens_akhir
ef9fec69-6770-4496-a474-6e09ac0e52ff,Gunawan Sopandi021,https://play-lh.googleusercontent.com/a-/ALV-UjW0egH61ZR31h7LknxAyoV0bHs0JmXqNE98EF95lS38V9-aPxyg,ni knpa dah appk kluar Mulu mau trasper malah kluar sendiri,4,0,2.1.10,2025-08-12 13:07:16,"Hai, Kak Gunawan. Maaf atas ketidaknyamanannya. Pastikan jaringan kuat dan stabil, kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.
",2025-08-12 14:06:04,2.1.10,com.bcadigital.blu,Positif,ni knpa dah appk kluar Mulu mau trasper malah kluar sendiri,ni knpa dah appk kluar Mulu mau trasper malah kluar sendiri,ni knpa dah appk kluar Mulu mau trasper malah kluar sendiri,ni knpa dah appk kluar mulu mau trasper malah kluar sendiri,"['ni', 'knpa', 'dah', 'appk', 'kluar', 'mulu', 'mau', 'trasper', 'malah', 'kluar', 'sendiri']","['nih', 'kenapa', 'deh', 'appk', 'keluar', 'mulu', 'mau', 'trasper', 'malah', 'keluar', 'sendiri']","['appk', 'keluar', 'mulu', 'trasper', 'malah', 'keluar', 'sendiri']"
0fa6c44b-5a31-48c4-8c18-8a7c40e69709,Nuraeni Nur,https://play-lh.googleusercontent.com/a/ACg8ocL08OnnXGhfKfQ0l_tU9aSB6vtff1jUB0VLAts2Ok24Xqs4fA=mo,hllo admin kenapa aku udah masukin paspor 10 kelakter yng sulit tetap ga bisah harus nungu beberapa menit tolong batu yang atas nama AHMAD FAOZI kalaw udah bisa baru aku tabah bitang kalaw tetap ga bisa aku buang bintang sekalian aku unistal aplikasi nyah makasi tolong bantu,4,0,4.41.0,2025-08-12 11:07:29,"Hi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk dibantu pengecekan. Terima kasih.",2025-08-13 09:31:22,4.41.0,com.btpn.dc,Positif,hllo admin kenapa aku udah masukin paspor 10 kelakter yng sulit tetap ga bisah harus nungu beberapa menit tolong batu yang atas nama AHMAD FAOZI kalaw udah bisa baru aku tabah bitang kalaw tetap ga bisa aku buang bintang sekalian aku unistal aplikasi nyah makasi tolong bantu,hllo admin kenapa aku udah masukin paspor 10 kelakter yng sulit tetap ga bisah harus nungu beberapa menit tolong batu yang atas nama AHMAD FAOZI kalaw udah bisa baru aku tabah bitang kalaw tetap ga bisa aku buang bintang sekalian aku unistal aplikasi nyah makasi tolong bantu,hllo admin kenapa aku udah masukin paspor 10 kelakter yng sulit tetap ga bisah harus nungu beberapa menit tolong batu yang atas nama AHMAD FAOZI kalaw udah bisa baru aku tabah bitang kalaw tetap ga bisa aku buang bintang sekalian aku unistal aplikasi nyah makasi tolong bantu,hllo admin kenapa aku udah masukin paspor 10 kelakter yng sulit tetap ga bisah harus nungu beberapa menit tolong batu yang atas nama ahmad faozi kalaw udah bisa baru aku tabah bitang kalaw tetap ga bisa aku buang bintang sekalian aku unistal aplikasi nyah makasi tolong bantu,"['hllo', 'admin', 'kenapa', 'aku', 'udah', 'masukin', 'paspor', '10', 'kelakter', 'yng', 'sulit', 'tetap', 'ga', 'bisah', 'harus', 'nungu', 'beberapa', 'menit', 'tolong', 'batu', 'yang', 'atas', 'nama', 'ahmad', 'faozi', 'kalaw', 'udah', 'bisa', 'baru', 'aku', 'tabah', 'bitang', 'kalaw', 'tetap', 'ga', 'bisa', 'aku', 'buang', 'bintang', 'sekalian', 'aku', 'unistal', 'aplikasi', 'nyah', 'makasi', 'tolong', 'bantu']","['hllo', 'admin', 'kenapa', 'aku', 'sudah', 'memasuki', 'paspor', '10', 'kelakter', 'yang', 'sulit', 'tetap', 'enggak', 'bisah', 'harus', 'nungu', 'beberapa', 'menit', 'tolong', 'batu', 'yang', 'atas', 'nama', 'ahmad', 'faozi', 'kalaw', 'sudah', 'bisa', 'baru', 'aku', 'tabah', 'bitang', 'kalaw', 'tetap', 'enggak', 'bisa', 'aku', 'buang', 'bintang', 'sekalian', 'aku', 'unistal', 'aplikasi', 'nya', 'terima kasih', 'tolong', 'bantu']","['hllo', 'admin', 'aku', 'pasuk', 'paspor', '10', 'kelakter', 'sulit', 'tetap', 'bisah', 'nungu', 'menit', 'batu', 'atas', 'nama', 'ahmad', 'faozi', 'kalaw', 'baru', 'aku', 'tabah', 'bitang', 'kalaw', 'tetap', 'aku', 'buang', 'bintang', 'sekali', 'aku', 'unistal', 'aplikasi', 'terima kasih', 'bantu']"
8e5f4c27-6353-47db-bc50-e66ff1df3347,SUPRIYADI FUND,https://play-lh.googleusercontent.com/a/ACg8ocLl_Clx7Xa99J5Ob6nqyBn3suFhHXki7hunu0Yx3F1bqahqcw=mo,Tolong buka kembali akses login lewat web seperti dulu dong,2,0,,2025-08-11 18:00:35,Hi. Terima kasih atas feedback yang kamu berikan untuk Jenius ya.,2025-08-12 07:30:11,,com.btpn.dc,Negatif,Tolong buka kembali akses login lewat web seperti dulu dong,Tolong buka kembali akses login lewat web seperti dulu dong,Tolong buka kembali akses login lewat web seperti dulu dong,tolong buka kembali akses login lewat web seperti dulu dong,"['tolong', 'buka', 'kembali', 'akses', 'login', 'lewat', 'web', 'seperti', 'dulu', 'dong']","['tolong', 'buka', 'kembali', 'akses', 'login', 'lewat', 'web', 'seperti', 'dulu', 'dong']","['buka', 'akses', 'login', 'lewat', 'web', 'dulu']"
a52602e6-56b9-488a-a7ba-022f5ecd8c3c,as-salam dien,https://play-lh.googleusercontent.com/a-/ALV-UjWMaaZWL5xJowWERW5EmpqWEIrEsNK6Dy0KZ1W0vOxMTJ7hlVg,"buat mau login , kalo nomer nya ilang bisa lah di kasi opsi kirim ke nomor yang aktif di hp saat ini",4,0,4.40.0,2025-08-10 08:24:03,Hi. Terima kasih atas feedback yang kamu berikan untuk Jenius ya.,2025-08-12 07:44:19,4.40.0,com.btpn.dc,Positif,"buat mau login , kalo nomer nya ilang bisa lah di kasi opsi kirim ke nomor yang aktif di hp saat ini","buat mau login , kalo nomer nya ilang bisa lah di kasi opsi kirim ke nomor yang aktif di hp saat ini","buat mau login , kalo nomer nya ilang bisa lah di kasi opsi kirim ke nomor yang aktif di hp saat ini","buat mau login , kalo nomer nya ilang bisa lah di kasi opsi kirim ke nomor yang aktif di hp saat ini","['buat', 'mau', 'login', ',', 'kalo', 'nomer', 'nya', 'ilang', 'bisa', 'lah', 'di', 'kasi', 'opsi', 'kirim', 'ke', 'nomor', 'yang', 'aktif', 'di', 'hp', 'saat', 'ini']","['buat', 'mau', 'login', ',', 'kalo', 'nomer', 'nya', 'hilang', 'bisa', 'lah', 'di', 'kasih', 'opsi', 'kirim', 'ke', 'nomor', 'yang', 'aktif', 'di', 'hp', 'saat', 'ini']","['buat', 'login', '', 'nomer', 'hilang', 'kasih', 'opsi', 'kirim', 'nomor', 'aktif', 'hp']"
1c8120eb-94f6-404e-83ae-2ef64a5fe643,Luna Desvita,https://play-lh.googleusercontent.com/a-/ALV-UjWX1nI83pT-CfxEineXEUVdRJzAE43wlP0f1Bd-vh9yHYOcKvo,"Sistemnya mudah dipahami dan simpel, cocok buat pemula, kebetulan saya masih sekolah dan pengen nabung. Tapi tolong aplikasinya kadang lemoooot banget berat gitu, trus kadang kalau mau bayar sesuatu kadang no.va nya gabisa masuk padahal udah bener, tolong diperbaiki ya, but overall bagus🙏👍",4,8,2.1.0,2025-08-10 04:34:35,"Hai, Kak Luna. Maaf atas ketidaknyamanannya. Terima kasih atas saran dan masukan yang diberikan, kami akan selalu memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan blu versi terbaru, setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil ya.",2025-08-10 05:06:36,2.1.0,com.bcadigital.blu,Positif,"Sistemnya mudah dipahami dan simpel, cocok buat pemula, kebetulan saya masih sekolah dan pengen nabung. Tapi tolong aplikasinya kadang lemoooot banget berat gitu, trus kadang kalau mau bayar sesuatu kadang no.va nya gabisa masuk padahal udah bener, tolong diperbaiki ya, but overall bagus🙏👍","Sistemnya mudah dipahami dan simpel, cocok buat pemula, kebetulan saya masih sekolah dan pengen nabung. Tapi tolong aplikasinya kadang lemoooot banget berat gitu, trus kadang kalau mau bayar sesuatu kadang no.va nya gabisa masuk padahal udah bener, tolong diperbaiki ya, but overall bagus","Sistemnya mudah dipahami dan simpel, cocok buat pemula, kebetulan saya masih sekolah dan pengen nabung. Tapi tolong aplikasinya kadang lemot banget berat gitu, trus kadang kalau mau bayar sesuatu kadang no.va nya gabisa masuk padahal udah bener, tolong diperbaiki ya, but overall bagus","sistemnya mudah dipahami dan simpel, cocok buat pemula, kebetulan saya masih sekolah dan pengen nabung. tapi tolong aplikasinya kadang lemot banget berat gitu, trus kadang kalau mau bayar sesuatu kadang no.va nya gabisa masuk padahal udah bener, tolong diperbaiki ya, but overall bagus","['sistemnya', 'mudah', 'dipahami', 'dan', 'simpel', ',', 'cocok', 'buat', 'pemula', ',', 'kebetulan', 'saya', 'masih', 'sekolah', 'dan', 'pengen', 'nabung', '.', 'tapi', 'tolong', 'aplikasinya', 'kadang', 'lemot', 'banget', 'berat', 'gitu', ',', 'trus', 'kadang', 'kalau', 'mau', 'bayar', 'sesuatu', 'kadang', 'no.va', 'nya', 'gabisa', 'masuk', 'padahal', 'udah', 'bener', ',', 'tolong', 'diperbaiki', 'ya', ',', 'but', 'overall', 'bagus']","['sistemnya', 'mudah', 'dipahami', 'dan', 'simpel', ',', 'cocok', 'buat', 'pemula', ',', 'kebetulan', 'saya', 'masih', 'sekolah', 'dan', 'pengin', 'nabung', '.', 'tapi', 'tolong', 'aplikasinya', 'kadang', 'lemot', 'banget', 'berat', 'begitu', ',', 'terus', 'kadang', 'kalau', 'mau', 'bayar', 'sesuatu', 'kadang', 'no.va', 'nya', 'enggak bisa', 'masuk', 'padahal', 'sudah', 'benar', ',', 'tolong', 'diperbaiki', 'ya', ',', 'but', 'overall', 'bagus']","['sistem', 'mudah', 'paham', 'simpel', '', 'cocok', 'buat', 'mula', '', 'betul', 'sekolah', 'pengin', 'nabung', '', 'aplikasi', 'kadang', 'lot', 'berat', '', 'kadang', 'bayar', 'kadang', 'no va', 'enggak bisa', 'masuk', 'benar', '', 'baik', '', 'but', 'overall', 'bagus']"
93a84fad-8da6-4a37-9799-f871ffcd696e,Dederani Deran,https://play-lh.googleusercontent.com/a/ACg8ocLxZSYmMKAxrdwUNKa3nTd2-JwGt89LrKQ8GzFzRxr61FiwMw=mo,tidak jelas,2,0,4.40.0,2025-08-09 19:04:03,"Hi. Apabila kamu mengalami kendala aplikasi Jenius, kamu bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk bantuan segera. Terima kasih.",2025-08-12 07:46:47,4.40.0,com.btpn.dc,Negatif,tidak jelas,tidak jelas,tidak jelas,tidak jelas,"['tidak', 'jelas']","['tidak', 'jelas']",['jelas']
91b99cd4-f0ab-4486-81dd-039e9de86fb3,Wawon Wiwin,https://play-lh.googleusercontent.com/a/ACg8ocLUCB0KoUtpkzoGMNkf52HOeZ9aq7nECx_0pId1ZludAbCyFg=mo,"apa,an pasword gagal terus",2,0,4.40.0,2025-08-08 19:26:25,"Hi. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang kamu alami, bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk dibantu pengecekan. Terima kasih.",2025-08-12 07:59:34,4.40.0,com.btpn.dc,Negatif,"apa,an pasword gagal terus","apa,an pasword gagal terus","apa,an pasword gagal terus","apa,an pasword gagal terus","['apa', ',', 'an', 'pasword', 'gagal', 'terus']","['apa', ',', 'an', 'pasword', 'gagal', 'terus']","['apa', '', 'an', 'pasword', 'gagal']"
ef0227d0-df19-46d2-a58b-f7bd54636d81,onie ditrie,https://play-lh.googleusercontent.com/a/ACg8ocJl704cIQziqPD8tCgMKdU2H7yJ0ZnJnvTEtnTuzJpLLAzu9w=mo,"kok belum aktif ya rekeningnya, pdhl katanya satu jam stlh vcall.",4,0,2.1.0,2025-08-08 12:45:25,"Hai, Kak Onie. Maaf atas ketidaknyamanannya. Kakak dapat menunggu maksimal 1x24 jam. Namun jika dalam 1x24 pembukaan rekening Kakak masih belum berhasil maka kami sarankan untuk menghubungi layanan haloblu di 1500668 atau melalui aplikasi haloBCA karena membutuhkan verifikasi data melalui telepon. 🙏",2025-08-08 13:33:22,2.1.0,com.bcadigital.blu,Positif,"kok belum aktif ya rekeningnya, pdhl katanya satu jam stlh vcall.","kok belum aktif ya rekeningnya, pdhl katanya satu jam stlh vcall.","kok belum aktif ya rekeningnya, pdhl katanya satu jam stlh vcall.","kok belum aktif ya rekeningnya, pdhl katanya satu jam stlh vcall.","['kok', 'belum', 'aktif', 'ya', 'rekeningnya', ',', 'pdhl', 'katanya', 'satu', 'jam', 'stlh', 'vcall', '.']","['kok', 'belum', 'aktif', 'ya', 'rekeningnya', ',', 'padahal', 'katanya', 'satu', 'jam', 'setelah', 'vcall', '.']","['aktif', 'rekening', '', 'kata', 'satu', 'jam', 'vcall', '']"
bfdaf513-df26-4bef-a0f8-b53784a0b6ad,Fendy Dragneel,https://play-lh.googleusercontent.com/a-/ALV-UjVW--fuaAlr-5hRpVc2Xw2MXKNaJq01rhgF_0AxAQrScsqBVBI,Kenapa sekarang gak bisa TF Virtual Account yaa?? jadi gak bisa beli online pake cara Transfer..,4,0,2.1.0,2025-08-08 09:55:59,"Hai, Kak Fendy. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Saat ini masih bisa lakukan transaksi pada menu ""BCA Virtual Account"", jika Kakak alami kendala boleh kirimkan gambar kendalanya ke email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-08 09:58:09,2.1.0,com.bcadigital.blu,Positif,Kenapa sekarang gak bisa TF Virtual Account yaa?? jadi gak bisa beli online pake cara Transfer..,Kenapa sekarang gak bisa TF Virtual Account yaa?? jadi gak bisa beli online pake cara Transfer..,Kenapa sekarang gak bisa TF Virtual Account yaa?? jadi gak bisa beli online pake cara Transfer..,kenapa sekarang gak bisa tf virtual account yaa?? jadi gak bisa beli online pake cara transfer..,"['kenapa', 'sekarang', 'gak', 'bisa', 'tf', 'virtual', 'account', 'yaa', '?', '?', 'jadi', 'gak', 'bisa', 'beli', 'online', 'pake', 'cara', 'transfer', '..']","['kenapa', 'sekarang', 'enggak', 'bisa', 'tf', 'virtual', 'account', 'ya', '?', '?', 'jadi', 'enggak', 'bisa', 'beli', 'online', 'pakai', 'cara', 'transfer', '..']","['sekarang', 'tf', 'virtual', 'account', '', '', 'beli', 'online', 'pakai', 'cara', 'transfer', '']"
7ebc1bf5-657d-4706-bc63-f1adf17defef,Muhammad Sholehudin,https://play-lh.googleusercontent.com/a-/ALV-UjWIIKl4d1SImCkg1olrNoS-R0EbRN2loCfn5Bll0OR77kMJwMjb,"Tolong difix dong bug nya masa mau masuk aplkasi nya langsung forclose,jadi mau transaksi terganggu udah seharian gabisa digunakan.",4,0,,2025-08-08 04:16:02,"Hai, Kak Muhammad. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut.",2025-08-08 04:18:35,,com.bcadigital.blu,Positif,"Tolong difix dong bug nya masa mau masuk aplkasi nya langsung forclose,jadi mau transaksi terganggu udah seharian gabisa digunakan.","Tolong difix dong bug nya masa mau masuk aplkasi nya langsung forclose,jadi mau transaksi terganggu udah seharian gabisa digunakan.","Tolong difix dong bug nya masa mau masuk aplkasi nya langsung forclose,jadi mau transaksi terganggu udah seharian gabisa digunakan.","tolong difix dong bug nya masa mau masuk aplkasi nya langsung forclose,jadi mau transaksi terganggu udah seharian gabisa digunakan.","['tolong', 'difix', 'dong', 'bug', 'nya', 'masa', 'mau', 'masuk', 'aplkasi', 'nya', 'langsung', 'forclose', ',', 'jadi', 'mau', 'transaksi', 'terganggu', 'udah', 'seharian', 'gabisa', 'digunakan', '.']","['tolong', 'difix', 'dong', 'bug', 'nya', 'masa', 'mau', 'masuk', 'aplkasi', 'nya', 'langsung', 'forclose', ',', 'jadi', 'mau', 'transaksi', 'terganggu', 'sudah', 'seharian', 'enggak bisa', 'digunakan', '.']","['difix', 'bug', 'masa', 'masuk', 'aplkasi', 'langsung', 'forclose', '', 'transaksi', 'ganggu', 'hari', 'enggak bisa', 'guna', '']"
2a0a1dee-dce3-4e1c-990e-23f5b385286e,Ahmad Riskyy,https://play-lh.googleusercontent.com/a-/ALV-UjXeMOCMG3BpRFX0CHrx4hpoBPD1d-i9rWIxpyYBGRdk4DKep6pb,"izin komentar 🙏🏻 tolong lebih di tingkatkan lagi untuk pembayaran menggunakan Qris di Indomaret dan Alfamart selalu gagal, masa 3 kali coba gagal terus udh ini aja semoga di tanggapi terimakasih 🙏🏻",4,0,2.0.30,2025-08-07 09:36:55,"Hai, Kak Ahmad. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 10:14:57,2.0.30,com.bcadigital.blu,Positif,"izin komentar 🙏🏻 tolong lebih di tingkatkan lagi untuk pembayaran menggunakan Qris di Indomaret dan Alfamart selalu gagal, masa 3 kali coba gagal terus udh ini aja semoga di tanggapi terimakasih 🙏🏻","izin komentar  tolong lebih di tingkatkan lagi untuk pembayaran menggunakan Qris di Indomaret dan Alfamart selalu gagal, masa 3 kali coba gagal terus udh ini aja semoga di tanggapi terimakasih ","izin komentar  tolong lebih di tingkatkan lagi untuk pembayaran menggunakan Qris di Indomaret dan Alfamart selalu gagal, masa 3 kali coba gagal terus udh ini aja semoga di tanggapi terimakasih ","izin komentar  tolong lebih di tingkatkan lagi untuk pembayaran menggunakan qris di indomaret dan alfamart selalu gagal, masa 3 kali coba gagal terus udh ini aja semoga di tanggapi terimakasih ","['izin', 'komentar', 'tolong', 'lebih', 'di', 'tingkatkan', 'lagi', 'untuk', 'pembayaran', 'menggunakan', 'qris', 'di', 'indomaret', 'dan', 'alfamart', 'selalu', 'gagal', ',', 'masa', '3', 'kali', 'coba', 'gagal', 'terus', 'udh', 'ini', 'aja', 'semoga', 'di', 'tanggapi', 'terimakasih']","['izin', 'komentar', 'tolong', 'lebih', 'di', 'tingkatkan', 'lagi', 'untuk', 'pembayaran', 'menggunakan', 'qris', 'di', 'indomaret', 'dan', 'alfamart', 'selalu', 'gagal', ',', 'masa', '3', 'kali', 'coba', 'gagal', 'terus', 'sudah', 'ini', 'saja', 'semoga', 'di', 'tanggapi', 'terimakasih']","['izin', 'komentar', 'lebih', 'tingkat', 'bayar', 'guna', 'qris', 'indomaret', 'alfamart', 'selalu', 'gagal', '', 'masa', '3', 'kali', 'coba', 'gagal', 'moga', 'tanggap', 'terimakasih']"
f97ed608-33da-4c0a-bf5a-58136c09774e,Climb The crown,https://play-lh.googleusercontent.com/a/ACg8ocLGLidSeusa8zrDb6xpTF03g10cPBPMZ05I03tUFwpIuyWWOw=mo,"tanggapan sangat di apresiasi. saya coba dalam menggunakan aplikasi semoga tidak ada kendala, sementara apkikasi saya kasih bintang 4 terlebih dahulu",4,0,,2025-08-07 05:11:17,"Hai, Kakak. Terima kasih atas ulasannya. Jika Kakak masih mengalami kendala silakan informasikan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-08-07 05:34:46,,com.bcadigital.blu,Positif,"tanggapan sangat di apresiasi. saya coba dalam menggunakan aplikasi semoga tidak ada kendala, sementara apkikasi saya kasih bintang 4 terlebih dahulu","tanggapan sangat di apresiasi. saya coba dalam menggunakan aplikasi semoga tidak ada kendala, sementara apkikasi saya kasih bintang 4 terlebih dahulu","tanggapan sangat di apresiasi. saya coba dalam menggunakan aplikasi semoga tidak ada kendala, sementara apkikasi saya kasih bintang 4 terlebih dahulu","tanggapan sangat di apresiasi. saya coba dalam menggunakan aplikasi semoga tidak ada kendala, sementara apkikasi saya kasih bintang 4 terlebih dahulu","['tanggapan', 'sangat', 'di', 'apresiasi', '.', 'saya', 'coba', 'dalam', 'menggunakan', 'aplikasi', 'semoga', 'tidak', 'ada', 'kendala', ',', 'sementara', 'apkikasi', 'saya', 'kasih', 'bintang', '4', 'terlebih', 'dahulu']","['tanggapan', 'sangat', 'di', 'apresiasi', '.', 'saya', 'coba', 'dalam', 'menggunakan', 'aplikasi', 'semoga', 'tidak', 'ada', 'kendala', ',', 'sementara', 'apkikasi', 'saya', 'kasih', 'bintang', '4', 'terlebih', 'dahulu']","['tanggap', 'apresiasi', '', 'coba', 'guna', 'aplikasi', 'moga', 'kendala', '', 'apkikasi', 'kasih', 'bintang', '4', 'lebih']"
0ee2c5ab-cd82-45e3-bb5e-254e4bda1e50,Guruh Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocKnU3nkseqdFpw_435cKHm9mOhHm-Ph1oK7CxFtrz3usDAVMg=mo,"Semakin lebih baik, aplikasinya aja terlalu berat klu di buka butuh durasi lebih lama, tolong di perbaiki lagi lah untuk aplikasinya terlalu berat loadingnya lama. Team jenius memang tidak merespon keluhan nasabah, potongan pinjaman juga lama antrianya",3,20,4.40.0,2025-08-06 17:41:56,"Hi, Guruh. Mohon maaf atas ketidaknyamanannya. Mohon kesediaan kamu untuk dapat memastikan koneksi internet dalam keadaan stabil ya. Terima kasih.",2025-08-12 08:21:54,4.40.0,com.btpn.dc,Netral,"Semakin lebih baik, aplikasinya aja terlalu berat klu di buka butuh durasi lebih lama, tolong di perbaiki lagi lah untuk aplikasinya terlalu berat loadingnya lama. Team jenius memang tidak merespon keluhan nasabah, potongan pinjaman juga lama antrianya","Semakin lebih baik, aplikasinya aja terlalu berat klu di buka butuh durasi lebih lama, tolong di perbaiki lagi lah untuk aplikasinya terlalu berat loadingnya lama. Team jenius memang tidak merespon keluhan nasabah, potongan pinjaman juga lama antrianya","Semakin lebih baik, aplikasinya aja terlalu berat klu di buka butuh durasi lebih lama, tolong di perbaiki lagi lah untuk aplikasinya terlalu berat loadingnya lama. Team jenius memang tidak merespon keluhan nasabah, potongan pinjaman juga lama antrianya","semakin lebih baik, aplikasinya aja terlalu berat klu di buka butuh durasi lebih lama, tolong di perbaiki lagi lah untuk aplikasinya terlalu berat loadingnya lama. team jenius memang tidak merespon keluhan nasabah, potongan pinjaman juga lama antrianya","['semakin', 'lebih', 'baik', ',', 'aplikasinya', 'aja', 'terlalu', 'berat', 'klu', 'di', 'buka', 'butuh', 'durasi', 'lebih', 'lama', ',', 'tolong', 'di', 'perbaiki', 'lagi', 'lah', 'untuk', 'aplikasinya', 'terlalu', 'berat', 'loadingnya', 'lama', '.', 'team', 'jenius', 'memang', 'tidak', 'merespon', 'keluhan', 'nasabah', ',', 'potongan', 'pinjaman', 'juga', 'lama', 'antrianya']","['semakin', 'lebih', 'baik', ',', 'aplikasinya', 'saja', 'terlalu', 'berat', 'kalau', 'di', 'buka', 'butuh', 'durasi', 'lebih', 'lama', ',', 'tolong', 'di', 'perbaiki', 'lagi', 'lah', 'untuk', 'aplikasinya', 'terlalu', 'berat', 'loadingnya', 'lama', '.', 'team', 'jenius', 'memang', 'tidak', 'merespon', 'keluhan', 'nasabah', ',', 'potongan', 'pinjaman', 'juga', 'lama', 'antrianya']","['makin', 'lebih', 'baik', '', 'aplikasi', 'terlalu', 'berat', 'buka', 'butuh', 'durasi', 'lebih', 'lama', '', 'baik', 'aplikasi', 'terlalu', 'berat', 'loadingnya', 'lama', '', 'team', 'jenius', 'memang', 'merespon', 'keluh', 'nasabah', '', 'potong', 'pinjam', 'lama', 'antrianya']"
a60f5cf7-f59d-4390-b6fd-09e145728983,Bintang Jr,https://play-lh.googleusercontent.com/a-/ALV-UjVZ8-YUrTSNlcS1rdGuqJlteA-yydN6INx96fPYCC3o2U2s-7e_,good,4,0,2.0.30,2025-08-05 16:16:52,"Hi, Bintang Jr. Thank you for the review. I hope blu can always provide the best to meet all your banking needs. If there are any issues or other things you want to ask, you can directly contact X @haloblu or email haloblu@bcadigital.co.id or call 1500668 (24-hour service).",2025-08-05 17:01:26,2.0.30,com.bcadigital.blu,Positif,good,good,good,good,['good'],['good'],['good']
b7d3ff02-f341-4cee-ad10-1768e4ff11ea,Trisna Angga Pradiasa,https://play-lh.googleusercontent.com/a/ACg8ocJkAMQfLOB7_p0t2dK71dUBnpZmG3kTUKVhyMMhB4sV1RYCtg=mo,ok bisa login,4,0,2.0.20,2025-08-05 08:01:08,"Hai, Kak Trisna. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-08-05 08:38:11,2.0.20,com.bcadigital.blu,Positif,ok bisa login,ok bisa login,ok bisa login,ok bisa login,"['ok', 'bisa', 'login']","['ok', 'bisa', 'login']",['login']
